"FVH","sexo","edad","horas_tnr","ingreso_mensual","nivel_pobreza","etnia","afrod","discapacidad","zona","entidad","region","escolaridad","est_dis","upm","factor"
"152522580212","Mujer",27,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",287,5225,3259
"152522580312","Mujer",28,96,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",287,5225,3259
"152522580412","Hombre",15,0,0,"Pobreza por Ingresos Extrema","Si","Si","No","Urbana","Mexico","Centro","Primaria",287,5225,3259
"152522580513","Mujer",21,16,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",287,5225,3259
"152522580612","Mujer",47,48,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",287,5225,3259
"152522680512","Mujer",32,28,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Tecnicatura",296,5226,5499
"152522730213","Hombre",17,12,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522730412","Hombre",20,9,2543,"Pobreza por Ingresos","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522730513","Mujer",41,40,815,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Tecnicatura",294,5227,1078
"152522730515","Hombre",14,6,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522730615","Hombre",15,9,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522750711","Hombre",50,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",294,5227,1078
"152522750712","Mujer",52,37,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522750813","Hombre",13,8,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",294,5227,1078
"152522750912","Hombre",14,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522771412","Hombre",16,7,1230,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522771713","Hombre",19,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522771714","Hombre",12,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",294,5227,1078
"152522791914","Hombre",18,20,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522792013","Mujer",12,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",294,5227,1078
"152522792112","Mujer",52,70,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Ninguno",294,5227,1078
"152522792215","Mujer",28,75,815,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522792218","Mujer",27,25,815,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",294,5227,1078
"152522792219","Hombre",44,17,6848,"No Pobreza","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522792313","Hombre",15,7,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",294,5227,1078
"152522850111","Mujer",53,30,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Mexico","Centro","Secundaria",296,5228,3987
"152522850312","Mujer",52,50,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Licenciatura",296,5228,3987
"152522850313","Mujer",16,8,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",296,5228,3987
"152522850414","Hombre",12,2,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",296,5228,3987
"152522850511","Hombre",56,20,489,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",296,5228,3987
"152522850614","Hombre",40,15,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",296,5228,3987
"152522850615","Hombre",16,4,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",296,5228,3987
"152522980112","Hombre",18,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",307,5229,2783
"152522980113","Hombre",16,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",307,5229,2783
"152522980313","Hombre",19,6,1311,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",307,5229,2783
"152522980512","Mujer",45,60,4918,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Tecnicatura",307,5229,2783
"152522980513","Mujer",15,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",307,5229,2783
"152522980612","Hombre",52,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Tecnicatura",307,5229,2783
"152522980622","Mujer",26,35,762,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",307,5229,2783
"152523000115","Hombre",20,6,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Licenciatura",307,5230,2559
"152523000312","Mujer",36,42,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",307,5230,2559
"152523000514","Hombre",20,9,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",307,5230,2559
"152523000613","Mujer",22,22,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",307,5230,2559
"152523000614","Mujer",17,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Tecnicatura",307,5230,2559
"152523130212","Mujer",49,42,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",307,5231,3035
"152523130213","Hombre",14,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",307,5231,3035
"152523130512","Mujer",53,42,0,"Pobreza por Ingresos Extrema","Si","No","Si","Urbana","Mexico","Centro","Secundaria",307,5231,3035
"152523130513","Hombre",33,14,0,"Pobreza por Ingresos Extrema","Si","No","Si","Urbana","Mexico","Centro","Preparatoria",307,5231,3035
"152523130514","Mujer",34,77,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",307,5231,3035
"152523130515","Mujer",29,49,0,"Pobreza por Ingresos Extrema","Si","No","Si","Urbana","Mexico","Centro","Preparatoria",307,5231,3035
"152523130516","Hombre",22,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",307,5231,3035
"152523130517","Mujer",12,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",307,5231,3035
"152523130611","Hombre",76,28,2935,"Pobreza por Ingresos","No","No","No","Urbana","Mexico","Centro","Primaria",307,5231,3035
"152523130612","Mujer",74,42,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Ninguno",307,5231,3035
"152523270314","Mujer",26,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",291,5232,2076
"152523270315","Hombre",17,15,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5232,2076
"152523270512","Mujer",16,20,4918,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5232,2076
"152523270613","Hombre",37,56,5902,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5232,2076
"152523390113","Mujer",13,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",291,5233,2044
"152523390312","Mujer",41,17,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Maestria",291,5233,2044
"152523390313","Mujer",15,8,9783,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5233,2044
"152523420212","Mujer",38,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",291,5234,1447
"152523540313","Hombre",16,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",292,5235,2201
"152523540514","Mujer",61,56,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",292,5235,2201
"152523620512","Mujer",58,28,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",297,5236,2291
"152523740111","Hombre",67,0,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Mexico","Centro","Secundaria",297,5237,2767
"152523740114","Hombre",17,91,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",297,5237,2767
"152523740512","Mujer",63,47,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Ninguno",297,5237,2767
"152523740612","Mujer",35,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",297,5237,2767
"152523740613","Mujer",57,35,1957,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5237,2767
"152523740614","Mujer",13,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",297,5237,2767
"152523860214","Mujer",19,5,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Licenciatura",292,5238,2329
"152523860215","Hombre",15,3,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",292,5238,2329
"152523860312","Mujer",36,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",292,5238,2329
"152523860313","Mujer",14,8,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",292,5238,2329
"152523860314","Hombre",12,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",292,5238,2329
"152523860512","Mujer",26,25,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",292,5238,2329
"152523860612","Mujer",41,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",292,5238,2329
"152523860613","Mujer",16,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",292,5238,2329
"152523860614","Mujer",14,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",292,5238,2329
"152523860615","Hombre",14,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",292,5238,2329
"152523940211","Hombre",64,14,5870,"No Pobreza","No","No","Si","Urbana","Mexico","Centro","Preparatoria",291,5239,1776
"152523940212","Mujer",60,66,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5239,1776
"152523940511","Hombre",34,1,6359,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5239,1776
"152523940513","Mujer",12,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",291,5239,1776
"152524060211","Hombre",57,8,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5240,2222
"152524060212","Mujer",57,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",297,5240,2222
"152524060213","Hombre",39,15,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",297,5240,2222
"152524060215","Hombre",18,17,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5240,2222
"152524060311","Mujer",43,14,820,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",297,5240,2222
"152524060413","Hombre",13,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",297,5240,2222
"152524060513","Hombre",16,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5240,2222
"152524060612","Mujer",45,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",297,5240,2222
"152524060613","Hombre",22,15,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Licenciatura",297,5240,2222
"152524060614","Hombre",20,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5240,2222
"152524060615","Hombre",18,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",297,5240,2222
"152524100412","Mujer",64,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",306,5241,2856
"152524260113","Mujer",15,5,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Mexico","Centro","Secundaria",291,5242,2316
"152524260313","Hombre",18,19,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5242,2316
"152524260412","Mujer",58,50,0,"Pobreza por Ingresos Extrema","Si","No","Si","Urbana","Mexico","Centro","Primaria",291,5242,2316
"152524260413","Mujer",24,25,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Licenciatura",291,5242,2316
"152524260611","Hombre",63,14,5115,"No Pobreza","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5242,2316
"152524260612","Mujer",64,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Tecnicatura",291,5242,2316
"152524380311","Mujer",45,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5243,458
"152524380314","Hombre",17,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5243,458
"152524380412","Mujer",26,35,2131,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5243,458
"152524380512","Mujer",32,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",291,5243,458
"152524380513","Mujer",13,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5243,458
"152524400213","Mujer",21,55,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",291,5244,196
"152524400511","Mujer",62,25,4402,"Pobreza por Ingresos","No","No","Si","Urbana","Mexico","Centro","Secundaria",291,5244,196
"152524500211","Hombre",57,1,19565,"No Pobreza","Si","No","No","Rural","Mexico","Centro","Preparatoria",290,5245,5574
"152524500212","Mujer",47,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Secundaria",290,5245,5574
"152524500215","Mujer",23,0,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Mexico","Centro","Preparatoria",290,5245,5574
"152524500216","Hombre",21,28,0,"Pobreza por Ingresos Extrema","No","No","No","Rural","Mexico","Centro","Preparatoria",290,5245,5574
"152524500311","Hombre",48,37,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Preparatoria",290,5245,5574
"152524500315","Mujer",15,8,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Preparatoria",290,5245,5574
"152524500513","Hombre",14,0,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Secundaria",290,5245,5574
"152524500611","Hombre",65,21,16304,"No Pobreza","No","No","No","Rural","Mexico","Centro","Secundaria",290,5245,5574
"152524500612","Mujer",60,0,0,"Pobreza por Ingresos Extrema","No","No","Si","Rural","Mexico","Centro","Secundaria",290,5245,5574
"152524600211","Mujer",77,5,2935,"Pobreza por Ingresos","No","No","No","Urbana","Mexico","Centro","Primaria",293,5246,1816
"152524780212","Mujer",20,49,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Preparatoria",299,5247,3849
"152524780512","Mujer",14,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",299,5247,3849
"152524780513","Mujer",13,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Secundaria",299,5247,3849
"152524780514","Hombre",12,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Mexico","Centro","Primaria",299,5247,3849
"152524830212","Mujer",49,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Primaria",308,5248,292
"152524830216","Mujer",17,12,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Tecnicatura",308,5248,292
"152524830312","Mujer",40,76,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Primaria",308,5248,292
"152524830313","Mujer",15,27,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Secundaria",308,5248,292
"152524830314","Mujer",12,10,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Primaria",308,5248,292
"152524830412","Hombre",17,15,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Preparatoria",308,5248,292
"152524830413","Mujer",15,14,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Secundaria",308,5248,292
"152524830511","Hombre",65,12,0,"Pobreza por Ingresos Extrema","Si","No","No","Rural","Mexico","Centro","Primaria",308,5248,292
"152524940112","Mujer",51,0,0,"Pobreza por Ingresos Extrema","Si","Si","No","Urbana","Mexico","Centro","Ninguno",295,5249,4236
"152524940214","Hombre",15,10,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",295,5249,4236
"152524940413","Hombre",25,6,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",295,5249,4236
"152524940414","Mujer",19,4,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",295,5249,4236
"152524940415","Mujer",16,4,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Preparatoria",295,5249,4236
"152524940612","Mujer",50,36,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Primaria",295,5249,4236
"152524940614","Mujer",35,35,0,"Pobreza por Ingresos Extrema","Si","No","No","Urbana","Mexico","Centro","Secundaria",295,5249,4236
